199.72.81.55 - - [01/Jul/1995:00:00:01 -0400] "GET /history/apollo/ HTTP/1.0" 200 6245
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:07:34 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
223.260.89.86 - - [01/Jul/1995:00:07:34 -0400] "GET / HTTP/1.0" 200 7074
214.283.43.39 - - [01/Jul/1995:00:07:34 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
223.277.63.71 - - [01/Jul/1995:00:07:34 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
ix-sj9-18.ix.netcom.com - - [01/Jul/1995:00:07:34 -0400] "GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0" 200 5865
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:07:34 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
asp.erinet.com - - [01/Jul/1995:00:07:34 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
news.ti.com - - [01/Jul/1995:00:07:34 -0400] "GET /shuttle/missions/sts-71/sts-71-day-04-highlights.html HTTP/1.0" 200 5544
216.115.71.89 - - [01/Jul/1995:00:07:35 -0400] "GET / HTTP/1.0" 200 7074
209.194.94.18 - - [01/Jul/1995:00:07:35 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
217.228.64.95 - - [01/Jul/1995:00:07:35 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
n868385.ksc.nasa.gov - - [01/Jul/1995:00:07:35 -0400] "GET /shuttle/technology/images/sts_spec_6-small.gif HTTP/1.0" 200 47145
teleman.pr.mcs.net - - [01/Jul/1995:00:07:35 -0400] "GET /cgi-bin/imagemap/countdown?102,172 HTTP/1.0" 302 110
www-proxy.crl.research.digital.com - - [01/Jul/1995:00:07:35 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
teleman.pr.mcs.net - - [01/Jul/1995:00:07:36 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
223.141.26.19 - - [01/Jul/1995:00:07:36 -0400] "GET / HTTP/1.0" 200 7074
221.270.97.52 - - [01/Jul/1995:00:07:36 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
214.271.11.89 - - [01/Jul/1995:00:07:36 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3258
ip148.phx.primenet.com - - [01/Jul/1995:00:07:36 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
ppp236.iadfw.net - - [01/Jul/1995:00:07:36 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
ppp4.sunrem.com - - [01/Jul/1995:00:07:37 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
199.166.39.14 - - [01/Jul/1995:00:07:37 -0400] "GET /shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg HTTP/1.0" 200 131072
209.138.35.33 - - [01/Jul/1995:00:07:37 -0400] "GET / HTTP/1.0" 200 7074
211.161.91.29 - - [01/Jul/1995:00:07:37 -0400] "GET /cgi-bin/imagemap/countdown?103,174 HTTP/1.0" 302 110
213.210.46.19 - - [01/Jul/1995:00:07:37 -0400] "GET /history/apollo/images/apollo-logo.gif HTTP/1.0" 200 3047
dialup128.myriad.net - - [01/Jul/1995:00:07:37 -0400] "GET /shuttle/technology/sts-newsref/mission_profile.html HTTP/1.0" 200 58690
ppp236.iadfw.net - - [01/Jul/1995:00:07:37 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
slip132.indirect.com - - [01/Jul/1995:00:07:37 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0918.jpg HTTP/1.0" 200 46888
ppp236.iadfw.net - - [01/Jul/1995:00:07:37 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
221.215.44.31 - - [01/Jul/1995:00:07:39 -0400] "GET / HTTP/1.0" 200 7074
216.257.71.96 - - [01/Jul/1995:00:07:39 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5026
217.161.91.53 - - [01/Jul/1995:00:07:39 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
remlab-c.rem.sfu.ca - - [01/Jul/1995:00:07:39 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
ppp4.sunrem.com - - [01/Jul/1995:00:07:39 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
pm13.j51.com - - [01/Jul/1995:00:07:40 -0400] "GET /shuttle/missions/sts-71/movies/crew-arrival-t38.mpg HTTP/1.0" 200 65536
ppp4.sunrem.com - - [01/Jul/1995:00:07:41 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
219.226.93.46 - - [01/Jul/1995:00:07:42 -0400] "GET / HTTP/1.0" 200 7074
208.151.31.61 - - [01/Jul/1995:00:07:42 -0400] "GET /htbin/cdt_clock.pl HTTP/1.0" 200 543
214.140.44.31 - - [01/Jul/1995:00:07:42 -0400] "GET /history/apollo/apollo-1/apollo-1-patch-small.gif HTTP/1.0" 200 16979
193.132.109.4 - - [01/Jul/1995:00:07:42 -0400] "GET /history/apollo/apollo-13/movies/apo13launch.mpg HTTP/1.0" 200 57344
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:07:42 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
ppp4.sunrem.com - - [01/Jul/1995:00:07:43 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
pm4_23.digital.net - - [01/Jul/1995:00:07:43 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
217.283.47.85 - - [01/Jul/1995:00:07:43 -0400] "GET / HTTP/1.0" 200 7074
207.228.33.31 - - [01/Jul/1995:00:07:43 -0400] "GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0" 200 3381
217.129.70.26 - - [01/Jul/1995:00:07:43 -0400] "GET /shuttle/countdown/images/cdtclock-large.gif HTTP/1.0" 200 124991
142.139.133.12 - - [01/Jul/1995:00:07:43 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
pm4_23.digital.net - - [01/Jul/1995:00:07:43 -0400] "GET /images/shuttle-patch-logo.gif HTTP/1.0" 200 891
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:07:43 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
charger.execpc.com - - [01/Jul/1995:00:07:44 -0400] "GET /history/mercury/ma-6/ma-6.html HTTP/1.0" 200 1117
222.100.83.42 - - [01/Jul/1995:00:07:45 -0400] "GET / HTTP/1.0" 200 7074
223.187.54.70 - - [01/Jul/1995:00:07:45 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
213.269.82.69 - - [01/Jul/1995:00:07:45 -0400] "GET /shuttle/countdown/lps/ab/ab.html HTTP/1.0" 200 3933
dialup-11-c-172.gw.umn.edu - - [01/Jul/1995:00:07:45 -0400] "GET /shuttle/missions/sts-71/movies/ HTTP/1.0" 200 3090
citynet.ci.la.ca.us - - [01/Jul/1995:00:07:45 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
charger.execpc.com - - [01/Jul/1995:00:07:46 -0400] "GET /history/mercury/ma-6/ma-6-patch-small.gif HTTP/1.0" 200 21277
dnet018.sat.texas.net - - [01/Jul/1995:00:07:47 -0400] "GET /ksc.html HTTP/1.0" 200 7074
215.291.40.54 - - [01/Jul/1995:00:07:50 -0400] "GET / HTTP/1.0" 200 7074
220.200.26.38 - - [01/Jul/1995:00:07:50 -0400] "GET /images/kscmap-small.gif HTTP/1.0" 200 39017
221.207.96.21 - - [01/Jul/1995:00:07:50 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0423.gif HTTP/1.0" 200 64939
hosts-158.hiwaay.net - - [01/Jul/1995:00:07:50 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 4324
dnet018.sat.texas.net - - [01/Jul/1995:00:07:50 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
ppp-mia-53.shadow.net - - [01/Jul/1995:00:07:50 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
asp.erinet.com - - [01/Jul/1995:00:07:52 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
207.180.45.18 - - [01/Jul/1995:00:07:52 -0400] "GET / HTTP/1.0" 200 7074
219.257.98.64 - - [01/Jul/1995:00:07:52 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4943
210.286.28.92 - - [01/Jul/1995:00:07:52 -0400] "GET /elv/elvpage.htm HTTP/1.0" 200 8594
dialup95.azstarnet.com - - [01/Jul/1995:00:07:52 -0400] "GET / HTTP/1.0" 200 7071
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:07:52 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
ppp-mia-53.shadow.net - - [01/Jul/1995:00:07:53 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
dnet018.sat.texas.net - - [01/Jul/1995:00:07:56 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
214.170.51.52 - - [01/Jul/1995:00:07:57 -0400] "GET / HTTP/1.0" 200 7074
217.233.71.14 - - [01/Jul/1995:00:07:57 -0400] "GET /history/apollo/apollo-1/images/66HC1519.gif HTTP/1.0" 200 65240
207.109.25.56 - - [01/Jul/1995:00:07:57 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
158.5.62.157 - - [01/Jul/1995:00:07:57 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
slip1.yab.com - - [01/Jul/1995:00:07:57 -0400] "GET /history/skylab/skylab-2.html HTTP/1.0" 200 1708
dnet018.sat.texas.net - - [01/Jul/1995:00:07:59 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
dnet018.sat.texas.net - - [01/Jul/1995:00:08:00 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
207.178.38.39 - - [01/Jul/1995:00:08:02 -0400] "GET / HTTP/1.0" 200 7074
221.222.16.75 - - [01/Jul/1995:00:08:02 -0400] "GET /elv/vidpicp.htm HTTP/1.0" 200 4251
217.290.31.51 - - [01/Jul/1995:00:08:02 -0400] "GET /mdss/s_md-2.gif HTTP/1.0" 200 15528
macrwm.msfc.nasa.gov - - [01/Jul/1995:00:08:02 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
166.79.67.111 - - [01/Jul/1995:00:08:02 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
ppp-mia-53.shadow.net - - [01/Jul/1995:00:08:03 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
ppp-mia-53.shadow.net - - [01/Jul/1995:00:08:03 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
221.139.59.83 - - [01/Jul/1995:00:08:05 -0400] "POST /logout HTTP/1.0" 200 2245
219.112.21.61 - - [01/Jul/1995:00:08:05 -0400] "GET / HTTP/1.0" 200 7074
218.147.90.33 - - [01/Jul/1995:00:08:05 -0400] "GET /history/apollo/apollo-13/images/ HTTP/1.0" 200 1851
217.221.13.63 - - [01/Jul/1995:00:08:05 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
128.217.62.45 - - [01/Jul/1995:00:08:05 -0400] "GET /history/apollo/apollo-8/ HTTP/1.0" 200 1721
dnet018.sat.texas.net - - [01/Jul/1995:00:08:05 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
www-proxy.crl.research.digital.com - - [01/Jul/1995:00:08:05 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4538
brandt.xensei.com - - [01/Jul/1995:00:08:06 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 304 0
221.265.24.59 - - [01/Jul/1995:00:08:07 -0400] "GET / HTTP/1.0" 200 7074
208.281.92.66 - - [01/Jul/1995:00:08:07 -0400] "GET /history/skylab/skylab-small.gif HTTP/1.0" 200 9202
221.180.96.49 - - [01/Jul/1995:00:08:07 -0400] "GET /software/winvn/wvsmall.gif HTTP/1.0" 200 13372
mars.ark.com - - [01/Jul/1995:00:08:07 -0400] "GET /htbin/wais.pl?killed HTTP/1.0" 200 5765
ix-wbg-va2-26.ix.netcom.com - - [01/Jul/1995:00:08:07 -0400] "GET /history/apollo/apollo-11/images/index.gif HTTP/1.0" 200 172537
www-proxy.crl.research.digital.com - - [01/Jul/1995:00:08:09 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 75100
slip1.kias.com - - [01/Jul/1995:00:08:10 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
215.151.39.41 - - [01/Jul/1995:00:08:11 -0400] "GET / HTTP/1.0" 200 7074
208.208.21.63 - - [01/Jul/1995:00:08:11 -0400] "GET /shuttle/missions/sts-53/sts-53-patch-small.gif HTTP/1.0" 200 9931
208.256.76.87 - - [01/Jul/1995:00:08:11 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5978
nb1-du5.polarnet.fnsb.ak.us - - [01/Jul/1995:00:08:11 -0400] "GET /shuttle/missions/sts-70/movies/movies.html HTTP/1.0" 200 1395
ix-li3-23.ix.netcom.com - - [01/Jul/1995:00:08:11 -0400] "GET /shuttle/missions/sts-71/movies/crew-arrival-t38.mpg HTTP/1.0" 200 305722
ppp-mia-53.shadow.net - - [01/Jul/1995:00:08:12 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
brandt.xensei.com - - [01/Jul/1995:00:08:13 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
211.189.20.21 - - [01/Jul/1995:00:08:13 -0400] "GET / HTTP/1.0" 200 7074
212.225.70.84 - - [01/Jul/1995:00:08:13 -0400] "GET /history/apollo/apollo-8/images/69HC21.GIF HTTP/1.0" 200 65536
222.114.53.66 - - [01/Jul/1995:00:08:13 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
ix-no1-10.ix.netcom.com - - [01/Jul/1995:00:08:13 -0400] "GET /history/apollo/apollo-13/apollo-13-info.html HTTP/1.0" 200 1583
net-1-141.eden.com - - [01/Jul/1995:00:08:13 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0613.jpg HTTP/1.0" 200 61716
166.79.67.111 - - [01/Jul/1995:00:08:21 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
remote27.compusmart.ab.ca - - [01/Jul/1995:00:08:22 -0400] "GET /cgi-bin/imagemap/countdown?382,274 HTTP/1.0" 302 68
222.241.71.36 - - [01/Jul/1995:00:08:22 -0400] "GET / HTTP/1.0" 200 7074
218.253.92.33 - - [01/Jul/1995:00:08:22 -0400] "GET /shuttle/missions/ HTTP/1.0" 200 12283
222.213.62.85 - - [01/Jul/1995:00:08:22 -0400] "GET /history/apollo/images/footprint-logo.gif HTTP/1.0" 200 4209
ottgate2.bnr.ca - - [01/Jul/1995:00:08:22 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
ttyu0.tyrell.net - - [01/Jul/1995:00:08:22 -0400] "GET / HTTP/1.0" 200 7074
ttyu0.tyrell.net - - [01/Jul/1995:00:08:25 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
166.79.67.111 - - [01/Jul/1995:00:08:26 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
218.244.74.94 - - [01/Jul/1995:00:08:26 -0400] "GET / HTTP/1.0" 200 7074
222.174.11.67 - - [01/Jul/1995:00:08:26 -0400] "GET /history/apollo/apollo-16/apollo-16-patch-small.gif HTTP/1.0" 200 14897
220.149.25.60 - - [01/Jul/1995:00:08:26 -0400] "GET /cgi-bin/imagemap/countdown70?348,290 HTTP/1.0" 302 98
134.83.184.18 - - [01/Jul/1995:00:08:26 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0917.jpg HTTP/1.0" 200 52491
slip1.kias.com - - [01/Jul/1995:00:08:26 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
slip1.kias.com - - [01/Jul/1995:00:08:27 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
ttyu0.tyrell.net - - [01/Jul/1995:00:08:27 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
221.168.12.71 - - [01/Jul/1995:00:08:27 -0400] "GET / HTTP/1.0" 200 7074
223.193.75.14 - - [01/Jul/1995:00:08:27 -0400] "GET /software/winvn/wvsmall.gif HTTP/1.0" 200 13372
216.131.37.23 - - [01/Jul/1995:00:08:27 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 57344
iarsun1.iar.wat.waw.pl - - [01/Jul/1995:00:08:27 -0400] "GET /shuttle/missions/sts-70/images/KSC-95EC-1018.gif HTTP/1.0" 200 28291
ttyu0.tyrell.net - - [01/Jul/1995:00:08:27 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
199.120.91.6 - - [01/Jul/1995:00:08:28 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
207.198.55.62 - - [01/Jul/1995:00:08:28 -0400] "POST /login HTTP/1.0" 200 1420
129.94.144.152 - - [01/Jul/1995:00:08:29 -0400] "GET /shuttle/technology/sts-newsref/sts-cron.html HTTP/1.0" 200 200053
218.124.68.12 - - [01/Jul/1995:00:08:30 -0400] "GET / HTTP/1.0" 200 7074
212.227.18.34 - - [01/Jul/1995:00:08:30 -0400] "GET /shuttle/missions/sts-73/ HTTP/1.0" 200 1596
207.180.64.32 - - [01/Jul/1995:00:08:30 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
gateway.bose.com - - [01/Jul/1995:00:08:30 -0400] "GET /shuttle/technology/images/et-lox_1-small.gif HTTP/1.0" 200 36098
ppp-mia-53.shadow.net - - [01/Jul/1995:00:08:30 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
ttyu0.tyrell.net - - [01/Jul/1995:00:08:31 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
ttyu0.tyrell.net - - [01/Jul/1995:00:08:31 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
217.173.55.77 - - [01/Jul/1995:00:08:31 -0400] "GET / HTTP/1.0" 200 7074
208.264.38.38 - - [01/Jul/1995:00:08:31 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
219.120.98.26 - - [01/Jul/1995:00:08:31 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
hagmeister.eecom.gatech.edu - - [01/Jul/1995:00:08:31 -0400] "GET /facilities/mila.html HTTP/1.0" 200 5462
slip132.indirect.com - - [01/Jul/1995:00:08:31 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0918.txt HTTP/1.0" 200 1391
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:08:32 -0400] "GET /cgi-bin/imagemap/countdown?94,175 HTTP/1.0" 302 110
199.120.91.6 - - [01/Jul/1995:00:08:32 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
213.204.66.30 - - [01/Jul/1995:00:08:32 -0400] "GET / HTTP/1.0" 200 7074
217.276.98.74 - - [01/Jul/1995:00:08:32 -0400] "GET /icons/blank.xbm HTTP/1.0" 200 509
214.254.15.13 - - [01/Jul/1995:00:08:32 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
130.181.9.251 - - [01/Jul/1995:00:08:32 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
199.120.91.6 - - [01/Jul/1995:00:08:32 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:08:33 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
slip1.yab.com - - [01/Jul/1995:00:08:38 -0400] "GET /history/skylab/skylab-3.html HTTP/1.0" 200 1424
207.277.50.85 - - [01/Jul/1995:00:08:41 -0400] "GET / HTTP/1.0" 200 7074
209.194.63.99 - - [01/Jul/1995:00:08:41 -0400] "GET /images/ksclogo.gif HTTP/1.0" 200 14298
207.192.62.18 - - [01/Jul/1995:00:08:41 -0400] "GET /history/apollo/apollo-spacecraft.txt HTTP/1.0" 200 2261
w350zrz.zrz.tu-berlin.de - - [01/Jul/1995:00:08:41 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 4247
dnet018.sat.texas.net - - [01/Jul/1995:00:08:41 -0400] "GET /whats-new.html HTTP/1.0" 200 17314
199.120.91.6 - - [01/Jul/1995:00:08:43 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
dnet018.sat.texas.net - - [01/Jul/1995:00:08:43 -0400] "GET /images/whatsnew.gif HTTP/1.0" 200 651
209.239.43.38 - - [01/Jul/1995:00:08:45 -0400] "GET / HTTP/1.0" 200 7074
212.299.86.16 - - [01/Jul/1995:00:08:45 -0400] "GET /images/launch-small.gif HTTP/1.0" 200 3938
209.257.87.86 - - [01/Jul/1995:00:08:45 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
pioneer.nevada.edu - - [01/Jul/1995:00:08:45 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
ppp4.sunrem.com - - [01/Jul/1995:00:08:45 -0400] "GET /cgi-bin/imagemap/countdown?105,143 HTTP/1.0" 302 96
ix-dfw13-20.ix.netcom.com - - [01/Jul/1995:00:08:49 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
slip1.kias.com - - [01/Jul/1995:00:08:49 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
209.130.20.64 - - [01/Jul/1995:00:08:50 -0400] "GET / HTTP/1.0" 200 7074
210.269.92.99 - - [01/Jul/1995:00:08:50 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
216.290.89.57 - - [01/Jul/1995:00:08:50 -0400] "GET /htbin/wais.pl?STS-71 HTTP/1.0" 200 4526
137.35.75.210 - - [01/Jul/1995:00:08:50 -0400] "GET /images/construct.gif HTTP/1.0" 200 1414
brandt.xensei.com - - [01/Jul/1995:00:08:50 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 75344
ix-dfw13-20.ix.netcom.com - - [01/Jul/1995:00:08:52 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
ix-dfw13-20.ix.netcom.com - - [01/Jul/1995:00:08:52 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
216.244.99.13 - - [01/Jul/1995:00:08:52 -0400] "GET / HTTP/1.0" 200 7074
211.287.68.94 - - [01/Jul/1995:00:08:52 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4535
220.161.20.98 - - [01/Jul/1995:00:08:52 -0400] "GET /shuttle/technology/images/srb_mod_compare_3-small.gif HTTP/1.0" 200 55666
sahp315.sandia.gov - - [01/Jul/1995:00:08:52 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
ix-dfw13-20.ix.netcom.com - - [01/Jul/1995:00:08:52 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
dnet018.sat.texas.net - - [01/Jul/1995:00:08:54 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
www-a1.proxy.aol.com - - [01/Jul/1995:00:08:56 -0400] "GET /cgi-bin/imagemap/countdown?99,213 HTTP/1.0" 302 95
218.237.40.97 - - [01/Jul/1995:00:08:59 -0400] "GET / HTTP/1.0" 200 7074
209.230.53.55 - - [01/Jul/1995:00:08:59 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
208.165.15.34 - - [01/Jul/1995:00:08:59 -0400] "GET /payloads/cm-systems.html HTTP/1.0" 200 2577
hydpc24.me.tut.fi - - [01/Jul/1995:00:08:59 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
www-a1.proxy.aol.com - - [01/Jul/1995:00:08:59 -0400] "GET /shuttle/countdown/tour.html HTTP/1.0" 200 4347
pipe6.nyc.pipeline.com - - [01/Jul/1995:00:09:00 -0400] "GET /ksc.html HTTP/1.0" 200 7074
ix-sd11-26.ix.netcom.com - - [01/Jul/1995:00:09:00 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0869.jpg HTTP/1.0" 200 56275
223.227.85.38 - - [01/Jul/1995:00:09:00 -0400] "GET / HTTP/1.0" 200 7074
210.109.27.36 - - [01/Jul/1995:00:09:00 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
221.175.87.13 - - [01/Jul/1995:00:09:00 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
leckie.oanet.com - - [01/Jul/1995:00:09:00 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
pipe6.nyc.pipeline.com - - [01/Jul/1995:00:09:00 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
pipe6.nyc.pipeline.com - - [01/Jul/1995:00:09:01 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
slip1.yab.com - - [01/Jul/1995:00:09:02 -0400] "GET /history/skylab/skylab-4.html HTTP/1.0" 200 1393
213.280.78.61 - - [01/Jul/1995:00:09:02 -0400] "GET / HTTP/1.0" 200 7074
220.125.98.85 - - [01/Jul/1995:00:09:02 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
219.108.45.96 - - [01/Jul/1995:00:09:02 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
ampere.chem.purdue.edu - - [01/Jul/1995:00:09:02 -0400] "GET /icons/text.xbm HTTP/1.0" 200 527
pipe6.nyc.pipeline.com - - [01/Jul/1995:00:09:02 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
pipe6.nyc.pipeline.com - - [01/Jul/1995:00:09:03 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
129.94.144.152 - - [01/Jul/1995:00:09:05 -0400] "GET /images/shuttle-patch-logo.gif HTTP/1.0" 200 891
217.170.60.69 - - [01/Jul/1995:00:09:06 -0400] "GET / HTTP/1.0" 200 7074
209.171.82.46 - - [01/Jul/1995:00:09:06 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
211.223.48.72 - - [01/Jul/1995:00:09:06 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
proxy.bellatlantic.com - - [01/Jul/1995:00:09:06 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
129.94.144.152 - - [01/Jul/1995:00:09:06 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
teleman.pr.mcs.net - - [01/Jul/1995:00:09:07 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0423.jpg HTTP/1.0" 200 84494
piweba3y.prodigy.com - - [01/Jul/1995:00:09:07 -0400] "GET /shuttle/technology/images/srb_mod_compare_6-small.gif HTTP/1.0" 200 28219
214.125.18.23 - - [01/Jul/1995:00:09:16 -0400] "GET / HTTP/1.0" 200 7074
208.279.38.11 - - [01/Jul/1995:00:09:16 -0400] "GET /shuttle/missions/sts-70/images/KSC-95EC-1017.jpg HTTP/1.0" 200 54932
207.248.59.79 - - [01/Jul/1995:00:09:16 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
